datenumber, time (s), step #, index, x, y, z, q1, q2, q3, q4
Segment 1 - Data Mask 1
734977.728459, 1.218752, 0, 156, -0.007738, 0.085290, -0.088442, 0.127684, -0.021157, -0.045068, 0.990565, 
734977.728459, 1.226567, 0, 157, -0.007865, 0.086426, -0.089184, 0.127006, -0.023811, -0.047079, 0.990498, 
734977.728459, 1.234373, 0, 158, -0.007981, 0.087590, -0.089945, 0.126181, -0.027194, -0.049526, 0.990397, 
734977.728459, 1.242188, 0, 159, -0.008091, 0.088777, -0.090719, 0.125583, -0.030932, -0.052291, 0.990221, 
734977.728459, 1.250003, 0, 160, -0.008202, 0.089986, -0.091498, 0.124844, -0.034418, -0.055102, 0.990047, 
734977.728459, 1.257819, 0, 161, -0.008314, 0.091226, -0.092278, 0.123934, -0.037559, -0.057930, 0.989886, 
734977.728459, 1.265624, 0, 162, -0.008423, 0.092499, -0.093060, 0.122811, -0.040216, -0.060679, 0.989757, 
734977.728459, 1.273439, 0, 163, -0.008533, 0.093805, -0.093853, 0.121756, -0.042714, -0.063438, 0.989609, 
734977.728460, 1.281254, 0, 164, -0.008650, 0.095146, -0.094674, 0.120989, -0.045035, -0.066026, 0.989431, 
734977.728460, 1.289060, 0, 165, -0.008781, 0.096524, -0.095528, 0.120435, -0.046960, -0.068303, 0.989255, 
734977.728460, 1.296875, 0, 166, -0.008929, 0.097932, -0.096416, 0.120130, -0.048655, -0.070282, 0.989071, 
734977.728460, 1.304690, 0, 167, -0.009088, 0.099370, -0.097334, 0.119979, -0.050289, -0.072117, 0.988876, 
734977.728460, 1.312505, 0, 168, -0.009251, 0.100838, -0.098280, 0.119902, -0.052125, -0.074010, 0.988650, 
734977.728460, 1.320311, 0, 169, -0.009411, 0.102337, -0.099254, 0.119944, -0.054242, -0.075994, 0.988381, 
734977.728460, 1.328126, 0, 170, -0.009569, 0.103871, -0.100261, 0.120176, -0.056674, -0.078041, 0.988056, 
734977.728460, 1.335941, 0, 171, -0.009734, 0.105442, -0.101299, 0.120432, -0.059326, -0.079918, 0.987719, 
734977.728460, 1.343757, 0, 172, -0.009914, 0.107047, -0.102363, 0.120655, -0.062195, -0.081544, 0.987383, 
734977.728460, 1.351562, 0, 173, -0.010113, 0.108682, -0.103447, 0.120809, -0.065254, -0.082789, 0.987063, 
734977.728460, 1.359377, 0, 174, -0.010331, 0.110344, -0.104551, 0.120998, -0.068515, -0.083356, 0.986771, 
734977.728461, 1.367192, 0, 175, -0.010567, 0.112038, -0.105675, 0.121058, -0.072356, -0.083077, 0.986513, 
734977.728461, 1.374998, 0, 176, -0.010819, 0.113768, -0.106816, 0.120902, -0.076449, -0.082234, 0.986294, 
734977.728461, 1.382813, 0, 177, -0.011081, 0.115534, -0.107970, 0.120495, -0.080216, -0.081332, 0.986119, 
734977.728461, 1.390628, 0, 178, -0.011349, 0.117330, -0.109135, 0.120054, -0.083521, -0.080861, 0.985938, 
734977.728461, 1.398443, 0, 179, -0.011625, 0.119149, -0.110310, 0.119572, -0.086146, -0.080615, 0.985790, 
734977.728461, 1.406249, 0, 180, -0.011907, 0.120994, -0.111505, 0.119214, -0.088433, -0.080394, 0.985649, 
734977.728461, 1.414064, 0, 181, -0.012197, 0.122868, -0.112731, 0.119144, -0.090339, -0.080042, 0.985513, 
734977.728461, 1.421879, 0, 182, -0.012506, 0.124771, -0.113988, 0.119280, -0.091984, -0.079346, 0.985401, 
734977.728461, 1.429684, 0, 183, -0.012843, 0.126701, -0.115271, 0.119423, -0.093480, -0.078102, 0.985342, 
734977.728461, 1.437500, 0, 184, -0.013210, 0.128658, -0.116573, 0.119419, -0.094992, -0.076284, 0.985341, 
734977.728461, 1.445315, 0, 185, -0.013600, 0.130646, -0.117892, 0.119325, -0.096657, -0.074046, 0.985361, 
734977.728462, 1.453130, 0, 186, -0.014006, 0.132665, -0.119229, 0.119111, -0.098326, -0.071681, 0.985397, 
734977.728462, 1.460936, 0, 187, -0.014425, 0.134715, -0.120578, 0.118698, -0.099875, -0.069473, 0.985449, 
734977.728462, 1.468751, 0, 188, -0.014855, 0.136795, -0.121939, 0.118174, -0.101284, -0.067159, 0.985528, 
734977.728462, 1.476566, 0, 189, -0.015293, 0.138910, -0.123321, 0.117653, -0.102316, -0.064532, 0.985660, 
734977.728462, 1.484381, 0, 190, -0.015739, 0.141059, -0.124726, 0.117257, -0.102922, -0.061826, 0.985817, 
734977.728462, 1.492187, 0, 191, -0.016195, 0.143241, -0.126153, 0.116864, -0.103124, -0.059208, 0.986003, 
734977.728462, 1.500002, 0, 192, -0.016664, 0.145451, -0.127594, 0.116397, -0.103080, -0.056635, 0.986214, 
734977.728462, 1.507817, 0, 193, -0.017148, 0.147683, -0.129046, 0.115781, -0.102900, -0.054028, 0.986452, 
734977.728462, 1.515622, 0, 194, -0.017649, 0.149937, -0.130510, 0.115185, -0.102735, -0.051284, 0.986685, 
734977.728462, 1.523438, 0, 195, -0.018169, 0.152210, -0.131990, 0.114724, -0.102403, -0.048375, 0.986920, 
734977.728462, 1.531253, 0, 196, -0.018700, 0.154504, -0.133482, 0.114154, -0.101706, -0.045587, 0.987191, 
734977.728463, 1.539068, 0, 197, -0.019211, 0.156826, -0.134989, 0.113584, -0.101619, -0.043800, 0.987347, 
734977.728463, 1.546874, 0, 198, -0.019689, 0.159178, -0.136518, 0.117675, -0.100624, -0.042315, 0.987034, 
734977.728463, 1.554689, 0, 199, -0.020144, 0.161565, -0.138080, 0.121413, -0.100041, -0.040958, 0.986698, 
734977.728463, 1.562504, 0, 200, -0.020578, 0.163994, -0.139677, 0.121838, -0.100536, -0.039451, 0.986657, 
734977.728463, 1.570309, 0, 201, -0.020992, 0.166476, -0.141308, 0.126314, -0.099602, -0.038223, 0.986237, 
734977.728463, 1.578125, 0, 202, -0.021402, 0.168992, -0.142964, 0.129848, -0.098409, -0.037492, 0.985926, 
734977.728463, 1.585940, 0, 203, -0.021825, 0.171486, -0.144614, 0.131056, -0.097352, -0.036767, 0.985898, 
734977.728463, 1.593755, 0, 204, -0.022250, 0.173958, -0.146248, 0.132442, -0.093253, -0.035788, 0.986145, 
734977.728463, 1.601560, 0, 205, -0.022663, 0.176456, -0.147895, 0.133775, -0.086676, -0.035801, 0.986565, 
734977.728463, 1.609376, 0, 206, -0.023065, 0.178981, -0.149579, 0.136051, -0.079291, -0.038925, 0.986756, 
734977.728463, 1.617191, 0, 207, -0.023462, 0.181512, -0.151298, 0.139527, -0.070277, -0.046576, 0.986622, 
734977.728464, 1.625006, 0, 208, -0.023872, 0.184053, -0.153004, 0.138989, -0.064615, -0.052138, 0.986807, 
734977.728464, 1.632812, 0, 209, -0.024327, 0.186585, -0.154657, 0.139386, -0.065896, -0.051246, 0.986713, 
734977.728464, 1.640627, 0, 210, -0.024809, 0.189101, -0.156281, 0.143334, -0.065833, -0.050898, 0.986170, 
734977.728464, 1.648442, 0, 211, -0.025282, 0.191629, -0.157912, 0.147530, -0.064163, -0.051621, 0.985623, 
734977.728464, 1.656247, 0, 212, -0.025763, 0.194183, -0.159557, 0.151620, -0.063756, -0.051464, 0.985037, 
734977.728464, 1.664063, 0, 213, -0.026266, 0.196755, -0.161209, 0.155789, -0.063135, -0.050764, 0.984463, 
734977.728464, 1.671878, 0, 214, -0.026779, 0.199332, -0.162860, 0.160133, -0.062211, -0.050084, 0.983859, 
734977.728464, 1.679693, 0, 215, -0.027295, 0.201906, -0.164507, 0.161314, -0.062401, -0.049428, 0.983687, 
734977.728464, 1.687498, 0, 216, -0.027811, 0.204470, -0.166143, 0.162803, -0.062705, -0.048772, 0.983455, 
734977.728464, 1.695314, 0, 217, -0.028328, 0.207021, -0.167769, 0.164313, -0.063002, -0.048092, 0.983219, 
734977.728464, 1.703129, 0, 218, -0.028845, 0.209558, -0.169387, 0.165527, -0.063208, -0.047474, 0.983032, 
734977.728465, 1.710934, 0, 219, -0.029360, 0.212086, -0.171001, 0.169691, -0.062390, -0.047142, 0.982390, 
734977.728465, 1.718749, 0, 220, -0.029872, 0.214607, -0.172610, 0.173504, -0.061483, -0.047026, 0.981787, 
